2668a76f09206572b23969bd4d0f3a11,A1S3YSD75PXWRJ,z7mnP16q,z7mnP16q,Tuesday March 10 2015 16:57:45 UTC,headphoneyes,apple,apple,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/34.0.1847.131 Safari/537.36,eng,,bldrdlb,disorderyes,No%2C thank you.
6085e5d3288557d5620272231fa233be,A35DRH3JKQLDLZ,iXTrS6hg,iXTrS6hg,Tuesday March 10 2015 15:29:23 UTC,headphoneyes,sony,?,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/40.0.2214.115 Safari/537.36,eng,,bldlbrd,disorderno,no
8d2b6791f2b7125545308f92e91bb2e0,ACIHCWKHNFC7U,QeJ0ltOf,QeJ0ltOf,Tuesday March 10 2015 16:28:45 UTC,headphoneyes,Plantronics,Audio 995,Mozilla/5.0 (Windows NT 6.1; rv:36.0) Gecko/20100101 Firefox/36.0,eng,,dlbrbld,disorderno,
553f083debf1d02a0058f50e48131c7b,A1FDZA8XJYG71W,azBifIBb,azBifIBb,Tuesday March 10 2015 15:39:21 UTC,headphoneyes,sentry,HO865,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,eng,,drbrdlb,disorderno,sound stared to blur after a while%2C especially the dl and bl sounds
22c4bf008660510d9005105f18224091,A3NM5SP9NZ9BOJ%0A%0A,Ui2KzRcL,Ui2KzRcL,Tuesday March 10 2015 16:43:47 UTC,headphoneyes,Skullcandy,S2IKDY-010,Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/41.0.2272.76 Safari/537.36,eng,,drbrdlb,disorderno,Thank you.
8fcb744d909ffa3f43b5c5cbdf2e8bed,A9I6LVY4CKEN0,C0C77yom,C0C77yom,Tuesday March 10 2015 15:46:44 UTC,headphoneyes,jvc,HAFX5B In ear eat buds,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,eng,from birth,dldrbrb,disorderno,no comments.
9b9fda5ff1fe5e4513f42caeed047082,A2I8M1YM2H6Q23,k9VUO1b0,k9VUO1b0,Tuesday March 10 2015 15:47:18 UTC,headphoneyes,Apple earbuds,Not sure,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),eng,,brbldrd,disorderno,Much more challenging than the EE OO exercise. Tried my best but hard to tell difference often.
70772b42b5a2e271fa0ecbb1cda86090,A4UGVJTZTL45V,N0DTvgHJ,N0DTvgHJ,Tuesday March 10 2015 17:40:31 UTC,headphoneno,apple headphones,iphone 5 headphones,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/41.0.2272.76 Safari/537.36,eng,,dlbrbld,disorderno,no%2C well designed experiment! thank you for this cool opportunity. I'm sure linguistics will benefit from it!
bcd53018447beff25a88b43c123c8bb3,A3HZ31VAGTVQMQ,o9VN3Naz,o9VN3Naz,Tuesday March 10 2015 19:39:41 UTC,headphoneyes,Earbud,iFrogz,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/39.0.2171.95 Safari/537.36,eng,,dldrblb,disorderno,
bf7302c00a833f6c03ddfbbf93001e2b,A3V8LMWV8GMRFB,7QB9Mvpb,7QB9Mvpb,Tuesday March 10 2015 15:30:46 UTC,headphoneyes,califone,2800-RD,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,eng,,bldldrb,disorderno,
20d645b3500b71cbb1d1803dd443129f,AKX5RHHO8BIUX,cDonU7ol,cDonU7ol,Tuesday March 10 2015 15:50:26 UTC,headphoneyes,Aiwa,HP-CN5,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/38.0.2125.111 Safari/537.36,eng,Began speaking English at approximately 2 years old.,dlbrbld,disorderno,Very difficult to differentiate between the various sounds.
8fc49d460dca064a17cf4e518ebef5c5,A2P8D05NW0B873,AXd9GT7M,AXd9GT7M,Tuesday March 10 2015 15:52:33 UTC,headphoneyes,skull candy,inkd 2.0,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/39.0.2171.99 Safari/537.36,eng,,drdlbrb,disorderno,
2387636f79b56e37e942daa4b96da6f9,AU0NZI2T3R792,Ob5V2eKn,Ob5V2eKn,Tuesday March 10 2015 15:33:10 UTC,headphoneyes,Skullcandy,Ink'd 2.0,Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/40.0.2214.115 Safari/537.36,eng,,drbrdlb,disorderno,None
c287f23d5e313e4255e01eda716d4ec6,AAHZCL4LIPCBQ,FbJLqwHi,FbJLqwHi,Tuesday March 10 2015 18:58:36 UTC,headphoneyes,Panasonic,RP-HJE120-K,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,eng,English,bldrbrd,disorderno,no
18f09a154ab535b28d43760f5358c852,A2C7VUFGB8WGCG,UAP4Og41,UAP4Og41,Tuesday March 10 2015 19:07:58 UTC,headphoneyes,sony,MDR-V8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,eng,,dldrbrb,disorderno,
